"","FinalID","OriginalTraitValue","ConTemp","Kelvin","Tref","B0","T0","Th","E","Tm","Eh","Tpk"
"11536","MTD3785",1780.1046500001,27.5,300.65,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11537","MTD3785",1361.2565500001,30,303.15,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11538","MTD3785",772.2513200001,32.5,305.65,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11539","MTD3785",379.5811500001,35,308.15,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11540","MTD3785",78.5340300001,37.5,310.65,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11541","MTD3785",9.99875737761613e-11,40,313.15,293.15,2539.2670500001,293.15,303.15,0.65,313.15,1.3,293.15
"11542","MTD3786",28.405798,5,278.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11543","MTD3786",54.347546,10,283.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11544","MTD3786",77.38906,15,288.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11545","MTD3786",91.45012,20,293.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11546","MTD3786",100.2921,25,298.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11547","MTD3786",83.911644,30,303.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11548","MTD3786",50.14661,35,308.15,283.15,54.347546,278.15,308.15,0.65,308.15,1.3,298.15
"11549","MTD3787",46.086956,5,278.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11550","MTD3787",63.91108,10,283.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11551","MTD3787",93.042915,15,288.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11552","MTD3787",100.43731,20,293.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11553","MTD3787",100.2921,25,298.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11554","MTD3787",55.507526,30,303.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11555","MTD3787",26.668348,35,308.15,283.15,63.91108,278.15,278.15,0.65,308.15,1.3,293.15
"11556","MTD3788",77.35294,5,278.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11557","MTD3788",90.1938,10,283.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11558","MTD3788",100.684,15,288.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11559","MTD3788",99.409485,20,293.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11560","MTD3788",79.309166,25,298.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11561","MTD3788",72.152306,30,303.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11562","MTD3788",64.99772,35,308.15,283.15,90.1938,278.15,308.15,0.65,308.15,1.3,288.15
"11563","MTD3789",71.17647,5,278.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11564","MTD3789",87.25034,10,283.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11565","MTD3789",100.684,15,288.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11566","MTD3789",93.23302,20,293.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11567","MTD3789",77.54446,25,298.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11568","MTD3789",68.32877,30,303.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11569","MTD3789",54.117645,35,308.15,283.15,87.25034,278.15,308.15,0.65,308.15,1.3,288.15
"11570","MTD3790",1.10821038,6,279.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11571","MTD3790",2.2737894,10,283.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11572","MTD3790",3.7785876,14,287.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11573","MTD3790",5.5666428,16,289.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11574","MTD3790",5.4272994,19,292.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11575","MTD3790",6.017787,20,293.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11576","MTD3790",6.005976,25,298.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11577","MTD3790",4.869081,30,303.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11578","MTD3790",3.785829,35,308.15,283.15,2.2737894,279.15,283.15,0.65,308.15,1.3,293.15
"11794","MTD3838",14.6003895,3.5,276.65,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11795","MTD3838",9.824561,5,278.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11796","MTD3838",29.610136,11,284.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11797","MTD3838",42.5731,14.5,287.65,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11798","MTD3838",53.07992,16,289.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11799","MTD3838",48.440544,17,290.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11800","MTD3838",55.39961,22,295.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11801","MTD3838",50.077972,22,295.15,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11802","MTD3838",60.31189,22.5,295.65,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11803","MTD3838",59.902534,29.5,302.65,284.15,29.610136,276.65,284.15,0.65,302.65,1.3,295.65
"11819","MTD3840",14.730489,3.5,276.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11820","MTD3840",12.846404,4.5,277.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11821","MTD3840",18.5228,6,279.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11822","MTD3840",13.808428,6.5,279.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11823","MTD3840",26.233557,8.5,281.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11824","MTD3840",23.149754,11,284.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11825","MTD3840",35.432514,12.5,285.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11826","MTD3840",30.86842,15,288.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11827","MTD3840",43.42426,16.5,289.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11828","MTD3840",44.934525,20,293.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11829","MTD3840",37.659615,21.5,294.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11830","MTD3840",48.20066,24,297.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11831","MTD3840",48.78345,29.5,302.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11832","MTD3840",55.527607,29.5,302.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11833","MTD3840",62.542343,30,303.15,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11834","MTD3840",62.17435,34.5,307.65,284.15,23.149754,276.65,288.15,0.65,307.65,1.3,303.15
"11849","MTD3445",0.666148,9.745098,282.895098,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11850","MTD3445",0.49861252,15.177889,288.327889,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11851","MTD3445",6.942841,19.944735,293.094735,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11852","MTD3445",6.505563,24.95283,298.10283,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11853","MTD3445",7.0001554,29.928253,303.078253,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11854","MTD3445",2.9962137,34.84431,307.99431,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11855","MTD3445",1.4837003,39.8901,313.0401,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11856","MTD3445",0.07824373,44.715057,317.865057,282.895098,0.666148,282.895098,307.99431,0.65,317.865057,1.3,303.078253
"11857","MTD3446",0.37941855,9.75515,282.90515,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11858","MTD3446",0.51544386,14.670787,287.820787,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11859","MTD3446",6.566664,20.030281,293.180281,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11860","MTD3446",4.139734,24.89105,298.04105,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11861","MTD3446",8.864053,29.935268,303.085268,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11862","MTD3446",2.1360254,34.874466,308.024466,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11863","MTD3446",1.6272206,39.957424,313.107424,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11864","MTD3446",0.07933297,45.22153,318.37153,282.90515,0.37941855,282.90515,298.04105,0.65,318.37153,1.3,303.085268
"11865","MTD3447",0.12382376,5.0179543,278.1679543,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11866","MTD3447",0.20323482,5.014827,278.164827,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11867","MTD3447",0.4302943,15.051546,288.201546,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11868","MTD3447",0.40388662,16.118036,289.268036,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11869","MTD3447",0.6603039,25.240356,298.390356,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11870","MTD3447",0.9191251,25.230164,298.380164,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11871","MTD3447",0.99883157,30.249855,303.399855,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11872","MTD3447",0.9402951,35.122784,308.272784,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11873","MTD3447",0.9638288,35.19796,308.34796,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11874","MTD3447",0.7201117,41.98077,315.13077,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11875","MTD3447",0.68193495,42.97162,316.12162,278.1679543,0.12382376,278.164827,288.201546,0.65,316.12162,1.3,303.399855
"11876","MTD3448",0.23900856,13.17249,286.32249,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11877","MTD3448",0.200836,14.234586,287.384586,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11878","MTD3448",0.33324122,15.13851,288.28851,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11879","MTD3448",0.20098752,16.810337,289.960337,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11880","MTD3448",0.30117378,19.988247,293.138247,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11881","MTD3448",0.49824423,20.207829,293.357829,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11882","MTD3448",0.5512607,21.493637,294.643637,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11883","MTD3448",0.53085977,24.676252,297.826252,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11884","MTD3448",0.69852763,25.048496,298.198496,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11885","MTD3448",0.7632374,25.121729,298.271729,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11886","MTD3448",0.8046586,29.28678,302.43678,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11887","MTD3448",0.93111914,29.130327,302.280327,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11888","MTD3448",0.9841178,30.113108,303.263108,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11889","MTD3448",0.948873,30.947817,304.097817,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11890","MTD3448",0.9431734,34.0541,307.2041,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11891","MTD3448",0.95791036,34.583828,307.733828,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11892","MTD3448",0.76971686,35.27299,308.42299,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11893","MTD3448",0.6757917,38.534233,311.684233,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11894","MTD3448",0.6581715,38.989464,312.139464,286.32249,0.23900856,286.32249,293.357829,0.65,312.139464,1.3,303.263108
"11918","MTD3454",26.811941,4.919694,278.069694,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11919","MTD3454",34.71849,9.85909,283.00909,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11920","MTD3454",89.811844,14.633793,287.783793,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11921","MTD3454",96.93626,19.64763,292.79763,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11922","MTD3454",100.310074,24.726946,297.876946,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11923","MTD3454",94.31362,29.47074,302.62074,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11924","MTD3454",23.252377,39.70157,312.85157,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11925","MTD3454",3.281895,49.93311,323.08311,283.00909,34.71849,278.069694,283.00909,0.65,323.08311,1.3,297.876946
"11926","MTD3455",19.09499,9.8119,282.9619,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11927","MTD3455",54.437458,19.74968,292.89968,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11928","MTD3455",84.51018,26.292126,299.442126,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11929","MTD3455",96.9677,29.632364,302.782364,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11930","MTD3455",97.52832,34.779987,307.929987,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11931","MTD3455",75.438705,39.551975,312.701975,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11932","MTD3455",1.095565,49.8497,322.9997,282.9619,19.09499,282.9619,292.89968,0.65,322.9997,1.3,307.929987
"11933","MTD3456",17.5288,10.114389,283.264389,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11934","MTD3456",69.530815,24.710783,297.860783,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11935","MTD3456",95.09576,29.396296,302.546296,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11936","MTD3456",95.34199,34.69658,307.84658,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11937","MTD3456",65.28151,39.674908,312.824908,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11938","MTD3456",0.9402899,49.772427,322.922427,283.264389,17.5288,283.264389,312.824908,0.65,322.922427,1.3,307.84658
"11939","MTD3457",9.311462,17.539646,290.689646,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11940","MTD3457",22.563599,19.807016,292.957016,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11941","MTD3457",39.529854,24.927385,298.077385,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11942","MTD3457",52.74839,29.882826,303.032826,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11943","MTD3457",86.12316,34.74554,307.89554,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11944","MTD3457",100.12192,39.78014,312.93014,290.689646,9.311462,290.689646,312.93014,0.65,322.93014,1.3,312.93014
"11946","MTD3842",4.0369635,10,283.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11947","MTD3842",8.882165,15,288.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11948","MTD3842",9.062091,20,293.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11949","MTD3842",7.524336,25,298.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11950","MTD3842",6.0562987,30,303.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11951","MTD3842",4.6578937,35,308.15,283.15,4.0369635,283.15,308.15,0.65,308.15,1.3,293.15
"11952","MTD3843",8.214856,10,283.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11953","MTD3843",10.715857,15,288.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11954","MTD3843",11.011794,20,293.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11955","MTD3843",10.611451,25,298.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11956","MTD3843",8.400584,30,303.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11957","MTD3843",6.189803,35,308.15,283.15,8.214856,283.15,308.15,0.65,308.15,1.3,293.15
"11958","MTD3844",8.423753,10,283.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11959","MTD3844",11.203282,15,288.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11960","MTD3844",11.475966,20,293.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11961","MTD3844",11.377363,25,298.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11962","MTD3844",10.118222,30,303.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11963","MTD3844",8.882208,35,308.15,283.15,8.423753,283.15,283.15,0.65,308.15,1.3,293.15
"11964","MTD3845",5.336808,10,283.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11965","MTD3845",7.6055737,15,288.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11966","MTD3845",8.667465,20,293.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11967","MTD3845",9.149174,25,298.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11968","MTD3845",8.934432,30,303.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11969","MTD3845",8.5573,35,308.15,283.15,5.336808,283.15,283.15,0.65,308.15,1.3,298.15
"11970","MTD3846",3.5640092,10,283.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11971","MTD3846",5.5215306,15,288.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11972","MTD3846",6.5988226,20,293.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11973","MTD3846",6.841961,25,298.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11974","MTD3846",5.973378,30,303.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11975","MTD3846",4.5718875,35,308.15,283.15,3.5640092,283.15,283.15,0.65,308.15,1.3,298.15
"11976","MTD3847",7.108607,10,283.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11977","MTD3847",9.59895,15,288.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11978","MTD3847",10.189496,20,293.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11979","MTD3847",9.969481,25,298.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11980","MTD3847",8.984727,30,303.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11981","MTD3847",7.745485,35,308.15,283.15,7.108607,283.15,283.15,0.65,308.15,1.3,293.15
"11982","MTD3848",4.6759863,10,283.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11983","MTD3848",6.5409284,15,288.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11984","MTD3848",7.455886,20,293.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11985","MTD3848",8.069683,25,298.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11986","MTD3848",8.173995,30,303.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11987","MTD3848",7.1199975,35,308.15,283.15,4.6759863,283.15,283.15,0.65,308.15,1.3,303.15
"11988","MTD3849",15.3037777001,20,293.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11989","MTD3849",18.3601367001,25,298.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11990","MTD3849",19.0754537001,30,303.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11991","MTD3849",17.1029112001,35,308.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11992","MTD3849",13.0491327001,40,313.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11993","MTD3849",7.7817917001,45,318.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11994","MTD3849",1.00000008274037e-10,50,323.15,293.15,15.3037777001,293.15,318.15,0.65,323.15,1.3,303.15
"11995","MTD3850",12.362717,20,293.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"11996","MTD3850",16.546244,25,298.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"11997","MTD3850",19.169075,30,303.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"11998","MTD3850",18.757225,35,308.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"11999","MTD3850",16.524258,40,313.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"12000","MTD3850",12.123968,45,318.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"12001","MTD3850",2.0011353,50,323.15,293.15,12.362717,293.15,318.15,0.65,323.15,1.3,303.15
"12002","MTD3851",7.232877,5,278.15,283.15,10.958904,278.15,308.15,0.65,318.15,1.3,308.15
"12003","MTD3851",10.958904,10,283.15,283.15,10.958904,278.15,308.15,0.65,318.15,1.3,308.15
"12004","MTD3851",25.09589,17.5,290.65,283.15,10.958904,278.15,308.15,0.65,318.15,1.3,308.15
"12005","MTD3470",78.84384,4.8982205,278.0482205,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12006","MTD3470",256.94476,9.9713125,283.1213125,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12007","MTD3470",300.85797,14.971971,288.121971,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12008","MTD3470",1138.8898,19.878897,293.028897,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12009","MTD3470",1006.33453,24.8417,297.9917,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12010","MTD3470",825.9826,29.874208,303.024208,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12011","MTD3470",915.8529,34.840343,307.990343,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12012","MTD3470",3.8807023,40.00273,313.15273,283.1213125,256.94476,278.0482205,303.024208,0.65,313.15273,1.3,293.028897
"12013","MTD3471",194.65073,4.9351673,278.0851673,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12014","MTD3471",372.75165,10.00826,283.15826,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12015","MTD3471",567.19525,20.011173,293.161173,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12016","MTD3471",673.6111,24.942347,298.092347,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12017","MTD3471",1055.761,29.877651,303.027651,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12018","MTD3471",404.82138,34.938316,308.088316,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12019","MTD3471",5.6987925,40.495716,313.645716,283.15826,372.75165,278.0851673,293.161173,0.65,313.645716,1.3,303.027651
"12020","MTD3472",0.40419447,15,288.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12021","MTD3472",0.56090343,20,293.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12022","MTD3472",0.38890666,23,296.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12023","MTD3472",0.38125688,25,298.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12024","MTD3472",0.22254749,27,300.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12025","MTD3472",0.23061377,30,303.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12026","MTD3472",0.15287234,35,308.15,288.15,0.40419447,288.15,303.15,0.65,308.15,1.3,293.15
"12027","MTD3473",0.53920364,15,288.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12028","MTD3473",0.57023096,20,293.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12029","MTD3473",0.53116083,23,296.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12030","MTD3473",0.6201892,25,298.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12031","MTD3473",0.4820239,27,300.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12032","MTD3473",0.5118428,30,303.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12033","MTD3473",0.25404415,35,308.15,288.15,0.53920364,288.15,308.15,0.65,308.15,1.3,298.15
"12049","MTD3480",2.6061842,20.905813,294.055813,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
"12050","MTD3480",9.451828,38.20293,311.35293,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
"12051","MTD3480",10.126852,41.04231,314.19231,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
"12052","MTD3480",11.309614,44.484344,317.634344,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
"12053","MTD3480",14.609372,48.960735,322.110735,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
"12054","MTD3480",9.351456,54.460896,327.610896,294.055813,2.6061842,294.055813,327.610896,0.65,333.709753,1.3,322.110735
